all-in_adj_bb_100,vpip,pfr,call_any_pfr,3bet_pf,fold_to_3bet,4bet_pf,fold_to_4bet+,limp,total_af,cbet_f,cbet_t,cbet_r,fold_to_f_cbet,fold_to_t_cbet,fold_to_r_cbet,xr_flop,xr_turn,xr_river,fold_to_f_xr,fold_to_t_xr,fold_to_r_xr
1.99,35.09,17.36,36.94,2.88,56.25,5.32,66.67,5.01,1.01,40.58,73.33,100.0,35.16,46.88,50.0,4.49,2.13,3.85,0.0,66.67,50.0
-6.82,32.36,23.27,21.39,10.77,70.53,7.78,53.85,1.29,1.61,54.65,55.56,55.56,46.55,30.0,50.0,11.48,12.9,10.0,25.0,0.0,100.0
-91.44,38.69,27.82,25.59,15.12,66.0,7.29,46.67,3.32,4.06,79.2,62.22,50.0,37.68,8.33,0.0,16.67,13.04,12.5,50.0,75.0,100.0
-25.88,44.25,16.15,42.24,6.46,64.81,4.9,83.33,19.02,2.26,76.32,63.64,40.0,35.88,47.62,0.0,12.63,7.5,0.0,33.33,40.0,100.0
-41.83,34.38,24.28,24.55,12.71,66.67,5.8,64.71,0.8,2.06,54.74,28.57,75.0,26.32,27.59,28.57,5.66,5.41,7.14,100.0,42.11,50.0
12.19,25.62,19.23,14.62,9.53,80.65,5.56,60.0,0.85,1.39,54.55,61.54,20.0,30.43,35.71,33.33,6.38,4.55,25.0,0.0,100.0,50.0
9.77,25.85,22.11,9.16,7.64,82.56,8.24,71.43,0.65,1.64,67.86,34.48,75.0,10.71,18.18,20.0,20.0,13.64,9.09,33.33,42.11,50.0
-24.64,29.85,16.73,27.61,2.21,86.73,5.15,100.0,1.79,2.35,50.0,63.64,40.0,41.54,36.36,25.0,1.85,12.0,0.0,0.0,50.0,100.0
-68.23,54.54,43.06,31.22,27.83,55.38,6.45,41.94,1.95,3.56,77.01,42.25,50.0,33.33,53.33,100.0,9.09,9.52,0.0,71.43,66.67,100.0
-26.0,27.17,21.34,14.67,11.36,68.47,14.0,66.67,1.29,2.03,60.19,55.56,100.0,31.91,38.89,100.0,20.0,8.33,0.0,33.33,0.0,50.0
-16.58,26.48,15.0,22.16,6.11,62.32,4.48,37.5,7.21,1.34,40.68,33.33,51.94104895104895,43.28,50.0,47.36400357462019,7.69,11.54,0.0,40.0,42.11,50.0
4.44,31.19,24.84,15.9,9.05,81.05,5.38,40.0,0.81,2.47,67.01,51.72,100.0,44.19,40.0,66.67,3.45,12.5,12.5,57.14,0.0,100.0
-7.81,24.11,19.42,14.09,9.83,62.34,12.33,36.36,0.0,1.94,59.15,50.0,75.0,25.0,18.75,16.67,9.68,9.52,28.57,0.0,33.33,50.0
16.68,13.81,6.49,16.33,1.34,82.69,0.0,66.67,0.68,1.46,61.9,44.44,0.0,45.71,54.55,0.0,5.88,15.0,11.11,0.0,42.11,100.0
-16.17,31.69,25.28,16.94,14.67,64.52,12.71,53.85,0.83,2.36,55.0,75.0,100.0,17.39,50.0,50.0,17.39,13.04,0.0,50.0,66.67,50.0
-3.65,20.78,15.49,12.96,4.17,86.42,5.0,40.0,0.16,1.57,47.14,46.67,50.0,29.73,30.0,66.67,2.17,0.0,0.0,50.0,0.0,50.0
-6.66,50.0,8.79,50.82,3.32,80.21,0.0,66.67,37.91,0.78,43.75,20.0,51.94104895104895,29.61,50.72,53.33,7.81,4.17,3.57,75.0,42.11,100.0
-30.52,30.96,25.8,17.03,10.63,65.05,4.21,40.0,0.0,1.81,49.12,33.33,100.0,28.26,28.57,60.0,11.11,10.0,11.11,33.33,50.0,0.0
-36.54,34.89,21.66,30.46,10.07,72.16,2.13,53.85,0.69,2.16,75.58,55.88,42.86,41.76,38.46,72.73,11.67,10.34,0.0,66.67,80.0,50.0
-21.03,38.99,15.11,39.6,1.82,68.25,9.84,40.0,14.57,1.06,32.81,12.5,51.94104895104895,35.19,40.0,62.5,10.53,8.57,7.14,50.0,100.0,50.0
0.45,23.94,19.22,14.53,9.38,67.37,9.2,40.0,0.5,1.93,51.09,50.0,100.0,48.65,12.5,0.0,5.0,10.71,7.69,0.0,100.0,50.0
-17.02,28.16,13.19,31.1,3.19,89.02,1.25,100.0,2.33,2.63,62.71,73.33,40.0,66.25,58.82,33.33,0.0,3.85,0.0,100.0,100.0,0.0
-45.7,44.35,30.44,33.83,12.14,59.09,12.26,30.0,0.17,3.03,80.89,54.39,27.27,25.71,50.0,66.67,17.78,16.22,16.67,20.0,50.0,50.0
-37.29,35.09,18.44,30.08,8.87,85.56,3.37,60.0,7.1,2.36,50.0,42.86,100.0,54.55,28.57,33.33,13.85,4.35,0.0,33.33,42.11,50.0
-49.46,36.42,9.76,33.88,2.39,77.01,3.53,100.0,26.22,1.63,65.91,15.38,100.0,39.32,53.85,66.67,6.67,0.0,10.0,0.0,50.0,100.0
-81.15,68.06,3.16,58.87,1.23,80.6,1.52,71.43,75.54,0.99,39.13,50.0,100.0,40.44,73.33,75.0,3.57,2.25,1.89,50.0,42.11,0.0
34.47,24.86,17.59,20.25,8.17,55.42,10.0,20.0,0.17,1.79,65.71,64.71,0.0,34.85,35.0,75.0,7.27,21.43,0.0,33.33,50.0,100.0
46.47,23.89,20.21,11.26,10.13,76.32,9.33,41.67,0.0,4.64,62.96,52.17,75.0,63.64,75.0,47.36400357462019,12.9,7.69,0.0,0.0,42.11,50.0
-2.32,22.29,17.9,11.62,5.19,77.17,9.89,40.0,0.33,1.11,39.22,25.0,51.94104895104895,51.52,50.0,66.67,10.26,0.0,0.0,50.0,42.11,50.0
-84.55,31.05,26.67,19.73,20.34,45.24,7.89,9.09,0.34,3.39,95.83,96.97,87.5,12.5,41.67,20.0,0.0,0.0,0.0,36.36,100.0,50.0
-59.63,25.31,20.27,13.62,9.78,74.67,9.86,18.18,0.52,2.13,65.88,60.71,40.0,34.38,28.57,50.0,22.58,20.0,0.0,0.0,33.33,0.0
-15.27,50.14,3.05,44.89,2.38,95.12,0.0,59.3,54.84,2.29,62.5,100.0,100.0,44.12,56.52,50.0,6.45,0.0,0.0,40.0,100.0,50.0
-9.61,37.37,25.46,30.5,12.97,56.84,5.56,22.22,0.51,1.92,40.0,88.24,60.0,44.87,42.11,60.0,0.0,9.52,0.0,66.67,100.0,50.0
-74.82,77.86,1.15,63.93,0.93,92.39,2.3,83.33,89.91,0.87,66.67,0.0,51.94104895104895,40.15,64.52,57.14,1.11,3.37,2.86,66.67,100.0,50.0
0.99,27.9,22.39,12.84,12.03,69.12,14.29,70.0,1.69,1.71,54.02,58.33,83.33,37.84,45.45,50.0,14.63,4.35,0.0,33.33,0.0,50.0
-28.25,32.98,22.82,24.06,11.92,71.25,2.56,53.85,0.35,6.26,80.85,86.67,46.67,45.45,70.0,0.0,0.0,0.0,0.0,66.67,100.0,50.0
-15.55,32.01,20.09,29.96,4.4,64.29,1.22,66.67,1.02,1.63,51.9,41.18,33.33,47.22,27.78,50.0,2.82,9.38,0.0,42.86,100.0,50.0
-153.96,59.79,24.42,60.22,9.76,28.46,7.02,15.79,21.52,1.68,53.01,41.67,40.0,25.73,30.43,81.82,14.84,5.66,0.0,8.33,50.0,50.0
-19.37,22.09,19.02,9.41,9.02,71.62,12.68,42.86,0.0,1.89,49.35,54.17,42.86,50.0,85.71,47.36400357462019,3.85,0.0,10.0,0.0,42.11,100.0
-36.5,23.75,12.36,26.86,1.29,76.47,2.99,66.67,1.66,2.03,80.43,90.0,75.0,43.48,53.85,100.0,8.57,9.52,0.0,40.0,100.0,50.0
9.83,28.79,22.71,16.95,8.55,69.86,9.86,46.15,0.5,2.2,82.18,42.86,75.0,40.48,20.0,100.0,9.68,4.0,0.0,50.0,100.0,50.0
5.92,25.75,20.93,13.26,7.69,75.0,5.63,40.0,0.17,1.7,63.1,32.14,60.0,44.44,18.18,100.0,2.5,11.11,0.0,50.0,25.0,50.0
-64.14,24.42,2.5,23.92,3.1,77.78,5.88,37.5,26.1,0.59,43.75,100.0,51.94104895104895,41.18,20.0,18.18,0.0,0.0,0.0,0.0,42.11,0.0
4.63,25.53,21.47,10.74,10.31,81.82,4.76,27.27,1.04,3.34,74.16,31.43,100.0,48.0,71.43,47.36400357462019,24.0,10.53,0.0,20.0,0.0,50.0
-16.92,25.05,17.79,14.69,3.87,89.19,1.37,75.0,1.79,3.09,75.0,56.25,33.33,47.37,50.0,47.36400357462019,0.0,0.0,0.0,100.0,0.0,50.0
-9.3,54.48,22.61,48.43,12.01,54.81,4.95,53.85,24.08,2.76,82.72,71.88,50.0,30.94,35.9,54.55,15.29,18.92,4.35,25.0,37.5,50.0
-7.82,21.61,17.67,10.65,7.77,73.13,14.06,72.73,0.51,2.22,51.28,47.06,75.0,38.71,20.0,0.0,32.14,10.53,0.0,0.0,50.0,0.0
-45.05,29.87,17.07,24.7,3.87,73.42,1.32,60.0,5.07,1.93,58.33,31.25,33.33,37.29,68.75,66.67,8.93,3.03,0.0,66.67,0.0,50.0
6.88,22.1,17.88,12.72,8.74,79.22,2.63,40.0,0.33,2.5,63.64,47.06,100.0,54.29,50.0,50.0,9.38,0.0,0.0,50.0,42.11,50.0
61.81,25.17,21.84,10.15,12.85,78.95,6.76,62.5,0.0,1.38,43.82,60.0,80.0,32.35,16.67,100.0,2.86,11.11,0.0,50.0,0.0,50.0
-5.1,21.98,16.5,15.83,6.73,67.57,5.48,100.0,0.0,1.6,61.02,25.0,33.33,43.18,33.33,75.0,5.88,13.64,5.26,50.0,0.0,50.0
-77.08,50.59,7.68,54.31,2.61,52.33,3.66,57.14,41.43,1.43,22.58,66.67,100.0,27.78,40.43,42.86,4.12,3.92,14.29,40.0,60.0,100.0
-34.01,33.72,7.33,42.68,4.05,65.45,5.66,50.0,21.98,0.94,44.83,42.86,100.0,48.21,39.29,57.14,2.22,0.0,3.85,100.0,0.0,50.0
-273.34,76.55,13.54,65.61,12.54,49.04,23.4,23.81,70.06,5.37,89.47,95.83,85.71,51.28,59.09,47.36400357462019,14.08,9.09,13.33,38.1,29.41,100.0
-10.5,32.19,24.26,21.91,13.37,69.86,1.45,10.0,0.53,2.09,84.26,37.93,50.0,26.09,33.33,20.0,3.45,10.71,7.14,0.0,0.0,100.0
-26.07,41.06,8.74,38.55,5.56,84.93,1.37,100.0,31.63,1.78,44.44,83.33,100.0,49.04,73.08,100.0,1.98,5.41,0.0,50.0,0.0,50.0
-15.4,30.91,12.27,30.22,3.64,80.28,4.35,40.0,13.41,1.92,77.08,15.0,0.0,40.0,52.94,66.67,10.45,7.14,7.69,100.0,100.0,50.0
-55.65,60.3,20.59,45.61,4.76,73.91,2.75,54.55,35.37,4.16,76.92,60.71,91.67,50.0,40.0,50.0,11.11,4.35,0.0,66.67,33.33,100.0
-17.2,25.02,14.48,23.94,1.55,70.13,2.63,77.78,2.28,1.49,32.35,30.77,51.94104895104895,71.43,66.67,0.0,1.85,4.76,20.0,40.0,42.11,50.0
-3.28,32.8,21.39,24.18,11.0,62.35,11.9,33.33,3.07,5.5,68.82,57.69,25.0,61.54,66.67,0.0,9.8,0.0,0.0,0.0,100.0,0.0
-87.75,47.57,9.02,50.26,4.18,43.82,3.9,16.67,36.97,2.42,52.08,33.33,50.0,19.82,20.0,62.5,14.93,28.57,5.26,30.0,14.29,50.0
-41.74,42.49,5.47,50.67,3.19,76.71,1.39,50.0,31.84,1.8,75.0,54.55,75.0,49.55,45.0,33.33,1.1,0.0,0.0,0.0,50.0,50.0
-53.82,34.69,24.95,22.95,9.87,77.42,4.35,84.62,0.0,1.55,46.0,40.91,80.0,36.76,47.06,66.67,25.0,0.0,0.0,50.0,100.0,50.0
-27.82,24.83,21.16,9.85,9.21,72.37,12.33,72.73,0.53,1.64,54.88,52.38,33.33,34.48,38.46,50.0,12.5,4.55,10.0,0.0,42.11,50.0
-21.12,24.7,16.24,17.84,7.26,87.18,4.05,60.0,2.41,1.56,90.38,60.0,10.0,34.88,43.75,50.0,0.0,0.0,0.0,40.0,42.11,50.0
-58.65,38.33,19.66,42.91,0.25,51.0,5.21,80.0,3.54,1.58,44.0,46.15,66.67,38.84,44.83,33.33,7.92,4.76,5.0,50.0,0.0,0.0
-34.48,24.19,17.77,14.96,6.36,79.73,5.41,60.0,0.55,1.26,70.18,41.18,100.0,42.22,38.46,16.67,5.56,0.0,16.67,0.0,0.0,50.0
-7.0,22.33,19.22,9.64,9.41,78.79,6.35,75.0,0.0,1.77,51.72,60.0,100.0,67.74,60.0,100.0,3.33,0.0,0.0,100.0,100.0,50.0
-26.98,25.05,20.14,12.8,9.84,69.12,5.97,54.55,1.33,2.52,57.89,47.83,25.0,64.71,50.0,50.0,0.0,0.0,0.0,100.0,100.0,50.0
-24.54,52.99,4.58,56.34,4.25,80.82,0.0,66.67,46.94,1.14,67.86,66.67,51.94104895104895,45.68,42.86,43.75,3.1,1.75,8.33,0.0,0.0,50.0
-9.55,36.89,2.79,27.58,1.65,87.67,4.23,0.0,43.31,4.23,56.25,100.0,50.0,63.24,69.23,47.36400357462019,0.0,0.0,0.0,33.33,33.33,100.0
-3.26,34.1,20.06,34.43,4.74,47.52,3.16,50.0,3.2,2.71,69.01,47.62,33.33,20.48,35.29,0.0,35.38,5.41,18.18,20.0,50.0,50.0
-25.03,24.98,20.68,11.78,11.32,77.14,8.96,54.55,0.53,1.08,41.43,53.85,33.33,34.29,41.18,75.0,0.0,8.7,0.0,33.33,100.0,50.0
29.54,24.97,21.64,10.11,12.03,70.31,11.11,64.71,0.88,2.0,63.22,48.0,50.0,18.18,25.0,0.0,12.9,5.26,16.67,50.0,33.33,50.0
29.33,23.71,19.22,11.84,7.89,86.57,1.54,60.0,0.35,1.8,50.72,47.37,0.0,40.74,33.33,50.0,19.35,14.29,0.0,40.0,33.33,50.0
9.9,24.45,20.5,11.66,9.84,72.45,10.64,57.14,0.72,1.84,75.71,39.29,33.33,43.75,66.67,0.0,7.41,0.0,0.0,25.0,100.0,100.0
-44.41,23.85,19.34,11.74,11.9,75.76,1.54,81.25,0.93,3.59,71.05,45.45,16.67,42.86,80.0,100.0,11.54,0.0,0.0,60.0,0.0,50.0
23.14,37.16,15.33,34.75,4.92,59.04,9.21,60.0,16.61,2.38,57.14,61.11,37.5,33.77,35.29,40.0,20.83,14.29,0.0,50.0,50.0,100.0
-18.5,51.67,4.46,47.54,3.56,67.12,10.29,0.0,54.07,1.21,66.67,50.0,0.0,35.76,20.0,50.0,6.19,9.62,4.55,0.0,42.11,50.0
20.18,26.1,17.53,16.77,7.54,71.43,6.85,60.0,3.21,1.9,62.5,47.62,40.0,36.59,62.5,33.33,13.89,10.0,27.27,0.0,0.0,50.0
1.18,29.45,16.91,29.48,1.62,69.41,4.88,100.0,2.03,1.85,71.43,68.0,71.43,37.93,35.29,25.0,7.5,18.52,14.29,100.0,0.0,50.0
-46.48,51.41,20.61,47.76,10.07,52.34,2.06,63.64,26.39,1.31,45.88,38.46,50.0,38.85,56.76,83.33,11.21,1.69,6.9,0.0,0.0,50.0
-44.97,30.68,5.61,24.65,4.26,74.19,3.7,20.0,30.58,4.49,57.14,100.0,100.0,35.48,44.44,0.0,29.31,14.29,0.0,25.0,66.67,50.0
11.18,29.01,19.61,23.26,3.91,75.27,2.22,40.0,1.39,2.46,75.36,50.0,50.0,48.0,66.67,0.0,4.65,10.0,0.0,0.0,42.11,50.0
43.92,45.93,10.49,53.13,1.12,52.0,0.0,66.67,28.34,1.05,73.17,76.92,40.0,27.03,30.19,33.33,3.74,7.84,0.0,0.0,50.0,50.0
